,incident_key,filter_out,distance,distance_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
211,TTR38788777608284000,False,162.64839985448907,-0.3554,0.0,CLOSURE,1,FRC4,0.6,,1,0.44892
212,TTR37718290808010001,False,11.120729068654299,0.90733,0.5,ROADWORKS,0.6,FRC2,0.8,-100,0,0.561466
213,TTR40393059024033001,False,490.55319321102075,-3.08794,0.0,CLOSURE,1,FRC1,0.9,,1,-0.03758799999999998
214,TTL37891416480018005_1,False,13.009262176789425,0.89159,0.5,JAM_CONDITIONAL,0.9,FRC2,0.8,448,0.3,0.6783180000000001
215,TTL37819280460012002,False,2.1828351639527153,0.98181,1.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,202,0.1,0.7163619999999999
216,TTL37891416480018005_2,False,13.009262176789425,0.89159,0.5,JAM_CONDITIONAL,0.9,FRC2,0.8,232,0.1,0.638318
217,TTL37732690056003004,True,537.7667011379469,-3.48139,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,186,0.1,-100.0
218,TTR37764457024038000,False,9.912675786826679,0.91739,0.5,CLOSURE,1,FRC6,0.4,,1,0.763478
219,TTR38933046716014001,False,204.3858202031027,-0.70322,0.0,CLOSURE,1,FRC6,0.4,,1,0.33935600000000005
220,TTL37874102936036000,False,15.602233316329585,0.86998,0.5,JAM_UNCONDITIONAL,0.9,FRC4,0.6,103,0.1,0.5939960000000001
221,TTL37833682872004001,True,481.03570316880655,-3.00863,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,111,0.1,-100.0
222,TTR37703839628012000,False,462.47270060953605,-2.85394,0.0,CLOSURE,1,FRC4,0.6,,1,-0.050788000000000055
223,TTR37796197120033000,False,1.489312271829745,0.98759,1.0,ROADWORKS,0.6,FRC1,0.9,25,0.1,0.7175180000000001
224,TTR37810624004027002,False,5.061331520432875,0.95782,0.5,ROADWORKS,0.6,FRC3,0.7,-100,0,0.5515639999999999
225,TTL37767336296099000_2,True,127.48239581880198,-0.06235,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,251,0.1,-100.0
226,TTL37859649784011001,True,516.3705851299768,-3.30309,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,66,0.1,-100.0
227,TTR37141191812068000,False,285.52577663353236,-1.37938,0.0,CLOSURE,1,FRC4,0.6,,1,0.244124
228,TTR39175405220017000,False,498.91907783616153,-3.15766,0.0,CLOSURE,1,FRC1,0.9,,1,-0.05153199999999997
229,TTR40952834912022000,False,495.5145179572585,-3.12929,0.0,CLOSURE,1,FRC6,0.4,,1,-0.145858
230,TTL37735576420011002,True,518.7144422412514,-3.32262,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,153,0.1,-100.0
231,TTR39057105532056000,False,448.06864336448183,-2.73391,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.22678199999999998
232,TTR36546788532018000,False,419.5203690181106,-2.496,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-0.2192
233,TTL39351418124001002,True,473.23464593776316,-2.94362,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,132,0.1,-100.0
234,TTR37478789728028001,False,213.59308110379567,-0.77994,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,0.08401199999999998
235,TTL38788761656010001_3,True,429.122430723579,-2.57602,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,203,0.1,-100.0
236,TTR35871613372107001,False,255.6441544821318,-1.13037,0.0,CLOSURE,1,FRC3,0.7,,1,0.313926
237,TTR41030741668013000,False,497.7616973310864,-3.14801,0.0,ROADWORKS,0.6,FRC5,0.5,-100,0,-0.40960200000000013
238,TTL36281333672036000,True,356.40081534101284,-1.97001,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,171,0.1,-100.0
239,TTL37331627304001000,True,329.37063730213515,-1.74476,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,151,0.1,-100.0
240,TTL36636246512016000,True,240.11530285231868,-1.00096,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,31,0.1,-100.0
241,TTR37325863960094000,True,183.57121243143823,-0.52976,0.0,HAZARD,1,FRC6,0.4,,1,-100.0
242,TTR37308547720022001,False,257.4788038692391,-1.14566,0.0,CLOSURE,1,FRC6,0.4,,1,0.25086800000000004
243,TTR36174577784020000,False,290.01585566669564,-1.4168,0.0,CLOSURE,1,FRC4,0.6,,1,0.23664000000000002
244,TTR38826270792008000,False,455.42542866131777,-2.79521,0.0,ROADWORKS,0.6,FRC0,1,2,0.1,-0.21904200000000001
245,TTR38823387436015001,False,416.98787479481064,-2.4749,0.0,CLOSURE,1,FRC7,0.3,,1,-0.034979999999999956
246,TTR40344016976292000,False,361.8259506120742,-2.01522,0.0,CLOSURE,1,FRC4,0.6,,1,0.11695600000000006
247,TTR37372017448840000,False,439.8582009073208,-2.66549,0.0,ROADWORKS,0.6,FRC0,1,136,0.1,-0.19309800000000005
248,TTR37773113632030000,False,3.6396289403423654,0.96967,1.0,CLOSURE,1,FRC6,0.4,,1,0.873934
249,TTR38904181200009000,False,386.0282706780568,-2.2169,0.0,ROADWORKS,0.6,FRC1,0.9,4,0.1,-0.12337999999999998
250,TTL37810597524009001,True,516.1781551290377,-3.30148,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,311,0.2,-100.0
251,TTR40696028544019000,False,514.5036109323546,-3.28753,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.397506
252,TTR38823384600028000,False,468.97318149157417,-2.90811,0.0,CLOSURE,1,FRC4,0.6,,1,-0.061622000000000066
253,TTR38693554600031001,False,212.97445029324774,-0.77479,0.0,CLOSURE,1,FRC7,0.3,,1,0.30504200000000004
254,TTR39841939824028000,False,502.1445650816914,-3.18454,0.0,CLOSURE,1,FRC4,0.6,,1,-0.11690800000000001
255,TTR39689010224015001,False,528.2802938116344,-3.40234,0.0,CLOSURE,1,FRC7,0.3,,1,-0.22046800000000005
256,TTR40009294504014000,False,513.3891205560437,-3.27824,0.0,CLOSURE,1,FRC6,0.4,,1,-0.17564799999999997
257,TTL40456530984009000,True,601.6419253898011,-4.01368,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,224,0.1,-100.0
258,TTR40531564176015002,False,441.6254913784079,-2.68021,0.0,CLOSURE,1,FRC7,0.3,,1,-0.076042
259,TTR38009702904015001,False,302.89445791431643,-1.52412,0.0,CLOSURE,1,FRC7,0.3,,1,0.15517600000000004
260,TTR39602447368012000,False,526.408379619059,-3.38674,0.0,CLOSURE,1,FRC4,0.6,,1,-0.15734800000000004
261,TTL40020836756004000,True,503.80990441636123,-3.19842,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,227,0.1,-100.0
262,TTR36460225900018001,False,417.80700954088644,-2.48173,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-0.21634600000000004
263,TTR36460225900018000,False,417.283550674815,-2.47736,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-0.215472
264,TTR37784648732011000,False,130.78714174053027,-0.08989,0.0,CLOSURE,1,FRC3,0.7,,1,0.522022
265,TTL37879865088009000,True,177.90218870154177,-0.48252,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,579,0.4,-100.0
266,TTR39461062920015000,False,498.84674519631216,-3.15706,0.0,CLOSURE,1,FRC7,0.3,,1,-0.17141200000000006
267,TTR39201370852020000,False,555.355080698901,-3.62796,0.0,CLOSURE,1,FRC4,0.6,,1,-0.20559200000000005
268,TTR39362983484015001,True,191.08475647748054,-0.59237,0.0,TRAFFIC_RESTRICTION,0.6,FRC7,0.3,-100,0,-100.0
269,TTL37092131176017000,True,449.5856933924953,-2.74655,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,40,0.1,-100.0
270,TTR36463121476012000,False,245.02542227744428,-1.04188,0.0,CLOSURE,1,FRC4,0.6,,1,0.311624
271,TTR39166771840013000,False,170.68488326386938,-0.42237,0.0,CLOSURE,1,FRC5,0.5,,1,0.415526
272,TTR38508867704100000,False,565.690459245615,-3.71409,0.0,CLOSURE,1,FRC4,0.6,,1,-0.22281800000000002
273,TTL37354703316015001,True,469.8716403518909,-2.9156,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,167,0.1,-100.0
274,TTL39683249916544000,True,361.5230882041188,-2.01269,0.0,NONLOS_DELAY,0.8,FRC0,1,94,0.1,-100.0
275,TTR40854723516012000,False,574.4707094909946,-3.78726,0.0,CLOSURE,1,FRC4,0.6,,1,-0.23745200000000005
276,TTL37770228020042000,False,5.824701763582475,0.95146,0.5,JAM_UNCONDITIONAL,0.9,FRC2,0.8,115,0.1,0.6502920000000001
277,TTR39637077844011000,False,441.79664748793084,-2.68164,0.0,CLOSURE,1,FRC3,0.7,,1,0.003671999999999981
278,TTR38791662808020000,False,164.78471571795475,-0.37321,0.0,CLOSURE,1,FRC4,0.6,,1,0.44535800000000003
279,TTR36613155192050000,False,381.425712134844,-2.17855,0.0,ROADWORKS,0.6,FRC2,0.8,41,0.1,-0.13571
280,TTR37527841084046002,False,227.17360162598274,-0.89311,0.0,CLOSURE,1,FRC6,0.4,,1,0.30137800000000003
281,TTL38647386480017013,True,234.23242555612657,-0.95194,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,136,0.1,-100.0
282,TTR37374908396120001,False,332.7497894608242,-1.77291,0.0,ROADWORKS,0.6,FRC0,1,25,0.1,-0.014581999999999998
283,TTR38448295692112001,False,163.94640806979208,-0.36622,0.0,CLOSURE,1,FRC0,1,,1,0.526756
284,TTL37565346352011000,True,331.3857424797724,-1.76155,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,107,0.1,-100.0
285,TTR37729832636028000,False,10.821025295090063,0.90982,0.5,ROADWORKS,0.6,FRC4,0.6,23,0.1,0.541964
286,TTR38448295692112003,True,163.94640806979208,-0.36622,0.0,ACCIDENT,1,FRC0,1,-100,0,-100.0
287,TTR38448295692112004,True,163.94640806979208,-0.36622,0.0,UNKNOWN,0.3,FRC0,1,-100,0,-100.0
288,TTR40116066856040001,False,356.0514678909209,-1.9671,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.07342000000000004
289,TTL38722389128017004,True,565.5990725835617,-3.71333,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,162,0.1,-100.0
290,TTR37819280728015000,True,4.230876174621574,0.96474,0.5,CLOSURE,1,FRC7,0.3,,1,-100.0
291,TTL41068251792021001,True,506.00291112433786,-3.21669,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,154,0.1,-100.0
292,TTR37822147856068000,False,352.82682667682326,-1.94022,0.0,CLOSURE,1,FRC4,0.6,,1,0.13195599999999996
293,TTR37816388220015001,False,134.21858981018153,-0.11849,0.0,CLOSURE,1,FRC7,0.3,,1,0.436302
294,TTL41088449896010000,True,506.9853855413038,-3.22488,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,139,0.1,-100.0
295,TTL37432611032009002_1,True,441.75620332097014,-2.6813,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,151,0.1,-100.0
296,TTL39218685272012001,True,523.4481657087773,-3.36207,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,108,0.1,-100.0
297,TTR37813509500028001,False,4.981416298809749,0.95849,0.5,CLOSURE,1,FRC4,0.6,,1,0.8116979999999999
298,TTR37778884788022000,False,5.223414690276684,0.95647,0.5,CLOSURE,1,FRC6,0.4,,1,0.771294
299,TTL38987867044017000,True,246.481753055674,-1.05401,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,112,0.1,-100.0
300,TTR39899648772028000,False,498.91658781031254,-3.15764,0.0,CLOSURE,1,FRC4,0.6,,1,-0.11152799999999996
301,TTR38826276988088000,False,344.0507809450083,-1.86709,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.05341800000000002
302,TTR36290008172066002,False,191.58225072127044,-0.59652,0.0,CLOSURE,1,FRC2,0.8,,1,0.44069600000000003
303,TTR38964772588014001,False,434.49663518099493,-2.62081,0.0,CLOSURE,1,FRC6,0.4,,1,-0.04416199999999998
304,TTR39882345524020000,False,362.1053367636882,-2.01754,0.0,CLOSURE,1,FRC4,0.6,,1,0.11649200000000004
305,TTR40003533020128000,False,371.9759414324332,-2.0998,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.09996000000000005
306,TTL37758686796002001_2,False,6.499869048499996,0.94583,0.5,JAM_CONDITIONAL,0.9,FRC2,0.8,185,0.1,0.649166
307,TTL37758686796002001_1,False,6.500222006378556,0.94583,0.5,JAM_CONDITIONAL,0.9,FRC2,0.8,448,0.3,0.6891660000000001
308,TTR39117700652022000,False,430.9854100860152,-2.59155,0.0,CLOSURE,1,FRC6,0.4,,1,-0.0383099999999999
309,TTR37822153148025000,False,250.23805413930762,-1.08532,0.0,CLOSURE,1,FRC1,0.9,,1,0.36293600000000004
310,TTR36486197080409000,False,375.4444353660643,-2.1287,0.0,ROADWORKS,0.6,FRC1,0.9,251,0.1,-0.10573999999999999
311,TTR37426842040020000,False,408.27632429691613,-2.4023,0.0,CLOSURE,1,FRC4,0.6,,1,0.03954000000000002
312,TTR37366259976014000,False,183.44977491535803,-0.52875,0.0,CLOSURE,1,FRC6,0.4,,1,0.37425
313,TTR37198893748027000,False,407.37232698938266,-2.39477,0.0,CLOSURE,1,FRC3,0.7,,1,0.06104600000000002
314,TTL40857619108015000,True,450.59937336041486,-2.75499,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,136,0.1,-100.0
315,TTR35689829488368000,False,293.8157031004775,-1.44846,0.0,ROADWORKS,0.6,FRC0,1,134,0.1,0.050308000000000005
316,TTR38912833752036000,False,450.91845090619984,-2.75765,0.0,ROADWORKS,0.6,FRC4,0.6,40,0.1,-0.29152999999999996
317,TTR40496942192112001,False,402.8268167425938,-2.35689,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.151378
318,TTL39628417696009008,True,505.12519975148047,-3.20938,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,153,0.1,-100.0
319,TTL39210025676015000,True,580.7347118715896,-3.83946,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,255,0.1,-100.0
320,TTR37810623668005001,False,10.857043311685855,0.90952,0.5,ROADWORKS,0.6,FRC5,0.5,-100,0,0.501904
321,TTL39743836692009003,True,478.7071977137434,-2.98923,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,284,0.1,-100.0
322,TTL37850995840024000_1,True,472.4935964441701,-2.93745,0.0,JAM_CONDITIONAL,0.9,FRC0,1,279,0.1,-100.0
323,TTR40947073008156000,False,412.40052226034254,-2.43667,0.0,CLOSURE,1,FRC4,0.6,,1,0.03266600000000003
324,TTR39839067576011001,False,315.294746126893,-1.62746,0.0,ROADWORKS,0.6,FRC3,0.7,3,0.1,-0.04549200000000002
325,TTR40064116700026000,False,528.7040636673005,-3.40587,0.0,CLOSURE,1,FRC2,0.8,,1,-0.121174
326,TTL38921488080011000,True,488.40686419497007,-3.07006,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,180,0.1,-100.0
327,TTR38863783032067001,False,425.3798036519902,-2.54483,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.24896600000000005
328,TTL39890992536017000,True,497.84948851292734,-3.14875,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,263,0.1,-100.0
329,TTR35796586936036001,False,324.3801092729504,-1.70317,0.0,CLOSURE,1,FRC4,0.6,,1,0.17936599999999997
330,TTR40023722748012000,False,494.5518768251602,-3.12127,0.0,CLOSURE,1,FRC4,0.6,,1,-0.10425400000000007
331,TTR39348538260016000,False,380.9844831004684,-2.17487,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.11497399999999997
332,TTR38883980840015000,False,429.7504905227972,-2.58125,0.0,ROADWORKS,0.6,FRC7,0.3,-100,0,-0.33625
333,TTR37250828960036000,False,452.9190543308535,-2.77433,0.0,CLOSURE,1,FRC4,0.6,,1,-0.03486599999999995
334,TTR40078543980051000,False,526.1629471851095,-3.38469,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.41693800000000003
335,TTR37086372204017000,False,224.45833494657236,-0.87049,0.0,ROADWORKS,0.6,FRC1,0.9,16,0.1,0.14590200000000003
336,TTR41521262140065001,True,564.137772540668,-3.70115,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
337,TTR37882760024007000,True,10.258787561102956,0.91451,0.5,CLOSURE,1,FRC7,0.3,,1,-100.0
338,TTL37827936916011002,False,4.137258351497106,0.96552,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,396,0.2,0.653104
339,TTL37262376728014000,True,336.74677549019384,-1.80622,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,113,0.1,-100.0
340,TTR36431377652022000,False,314.09041042784605,-1.61742,0.0,CLOSURE,1,FRC6,0.4,,1,0.156516
341,TTR38895520840056001,False,459.40057570608485,-2.82834,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.24566799999999994
342,TTR37712507720025000,False,235.6502574307415,-0.96375,0.0,CLOSURE,1,FRC1,0.9,,1,0.38725000000000004
343,TTR38263616960033000,False,370.4745162248508,-2.08729,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.11745799999999998
344,TTR37550911412113001,True,480.21841619459576,-3.00182,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
345,TTL37778884600018008,False,3.5267176272159686,0.97061,1.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,472,0.3,0.794122
346,TTR37374900352052000,False,482.7108074128359,-3.02259,0.0,CLOSURE,1,FRC4,0.6,,1,-0.08451800000000009
347,TTL37804853372009018,False,2.2352980273049528,0.98137,1.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,190,0.1,0.7762740000000001
348,TTL38067426464017000_1,False,33.71129377184968,0.71907,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,179,0.1,0.5238140000000001
349,TTL37859676144003000,False,8.885994868641417,0.92595,0.5,JAM_UNCONDITIONAL,0.9,FRC4,0.6,121,0.1,0.60519
350,TTL36627579468033003_2,True,430.92397517014257,-2.59103,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,107,0.1,-100.0
351,TTR36535253732008000,False,298.62070472541336,-1.48851,0.0,CLOSURE,1,FRC0,1,,1,0.302298
352,TTR37790403504003000,False,442.9428933016642,-2.69119,0.0,CLOSURE,1,FRC3,0.7,,1,0.0017619999999999025
353,TTR39261984184015001,False,242.92003083872075,-1.02433,0.0,CLOSURE,1,FRC7,0.3,,1,0.255134
354,TTR37741374036029001,False,7.728078521621108,0.9356,0.5,ROADWORKS,0.6,FRC5,0.5,13,0.1,0.52712
355,TTR40032377036019000,False,526.1678856297503,-3.38473,0.0,CLOSURE,1,FRC3,0.7,,1,-0.13694600000000007
356,TTR39443750468036000,False,497.7911533525349,-3.14826,0.0,CLOSURE,1,FRC4,0.6,,1,-0.10965200000000008
357,TTL38800302120012001,True,451.2263269201889,-2.76022,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,172,0.1,-100.0
358,TTL40372854432105001,True,588.5750677213472,-3.90479,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,185,0.1,-100.0
359,TTR37271053320208000,False,90.39964253426183,0.24667,0.0,ROADWORKS,0.6,FRC0,1,-100,0,0.369334
360,TTR39489915708007001,False,525.259468503289,-3.37716,0.0,CLOSURE,1,FRC7,0.3,,1,-0.215432
361,TTR38381923140009000,False,303.58601153381505,-1.52988,0.0,CLOSURE,1,FRC1,0.9,,1,0.27402400000000005
362,TTL41128844660003000,True,524.3937598025884,-3.36995,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,61,0.1,-100.0
363,TTR37625933552004000,False,457.8326051552782,-2.81527,0.0,CLOSURE,1,FRC4,0.6,,1,-0.04305400000000004
364,TTR39184057892035000,False,562.4575122478807,-3.68715,0.0,CLOSURE,1,FRC3,0.7,,1,-0.19743000000000005
365,TTR39908303080204000,False,528.9163358525249,-3.40764,0.0,CLOSURE,1,FRC4,0.6,,1,-0.161528
366,TTL37845224416027008,True,482.8460816286596,-3.02372,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,132,0.1,-100.0
367,TTR37250835640320000,True,324.66593833272606,-1.70555,0.0,HAZARD,1,FRC0,1,,1,-100.0
368,TTL37859676072011013_2,False,9.437529142896345,0.92135,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,436,0.3,0.66427
369,TTR40889357764031000,False,464.484592602263,-2.8707,0.0,CLOSURE,1,FRC7,0.3,,1,-0.11413999999999996
370,TTR40312264516241000,False,522.4000362986618,-3.35333,0.0,CLOSURE,1,FRC1,0.9,,1,-0.09066600000000008
371,TTR39077296764033000,False,568.1271903420129,-3.73439,0.0,CLOSURE,1,FRC1,0.9,,1,-0.16687799999999992
372,TTR34962701108007000,False,384.45761950810294,-2.20381,0.0,CLOSURE,1,FRC7,0.3,,1,0.019238000000000033
373,TTR38076069852576000,False,263.41951141531086,-1.19516,0.0,CLOSURE,1,FRC0,1,,1,0.360968
374,TTR39801552960012000,False,362.32431893897564,-2.01937,0.0,CLOSURE,1,FRC4,0.6,,1,0.11612600000000001
375,TTR36307310476043000,False,234.4964465374098,-0.95414,0.0,ROADWORKS,0.6,FRC3,0.7,98,0.1,0.08917199999999999
376,TTR36463126648015001,False,181.49518395795624,-0.51246,0.0,CLOSURE,1,FRC7,0.3,,1,0.357508
377,TTR38480040492019000,False,93.44723268235686,0.22127,0.0,CLOSURE,1,FRC3,0.7,,1,0.584254
378,TTR39651499612020000,False,529.520787432209,-3.41267,0.0,CLOSURE,1,FRC4,0.6,,1,-0.16253399999999996
379,TTL37374901876014000,True,458.5187715688433,-2.82099,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,161,0.1,-100.0
380,TTR39403379224003001,True,196.48105029568228,-0.63734,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
381,TTR39039808980065001,False,192.21019535276042,-0.60175,0.0,CLOSURE,1,FRC1,0.9,,1,0.45965000000000006
382,TTR37631727880052000,False,21.278371945392816,0.82268,0.0,CLOSURE,1,FRC4,0.6,,1,0.684536
383,TTR38399244512015002,False,143.43184816331254,-0.19527,0.0,CLOSURE,1,FRC7,0.3,,1,0.42094600000000004
384,TTR39331219348121000,False,485.24069796541295,-3.04367,0.0,CLOSURE,1,FRC1,0.9,,1,-0.028734000000000065
385,TTR38399244512015001,False,143.3912351264949,-0.19493,0.0,CLOSURE,1,FRC7,0.3,,1,0.421014
386,TTR39412026056011001,True,259.7745222002237,-1.16479,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
387,TTR38754156208033000,False,121.82403170587682,-0.0152,0.0,CLOSURE,1,FRC1,0.9,,1,0.5769600000000001
388,TTR37219096252035000,False,322.1773251022617,-1.68481,0.0,ROADWORKS,0.6,FRC3,0.7,86,0.1,-0.056962
389,TTR36252486112002002,False,256.4822376701476,-1.13735,0.0,ROADWORKS,0.6,FRC2,0.8,59,0.1,0.07253
390,TTR38967658044048000,False,433.2305530338874,-2.61025,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.20205
391,TTR37706725224044000,False,462.0039671687486,-2.85003,0.0,CLOSURE,1,FRC4,0.6,,1,-0.050005999999999995
392,TTL37374901380011006,True,464.86130894779274,-2.87384,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,261,0.1,-100.0
393,TTR36682418064067000,False,169.33182693870853,-0.4111,0.0,CLOSURE,1,FRC3,0.7,,1,0.45778
394,TTL36295761036012005,True,353.81141033307307,-1.94843,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,185,0.1,-100.0
395,TTR38252081604060001,False,251.3261850314389,-1.09438,0.0,CLOSURE,1,FRC4,0.6,,1,0.30112400000000006
396,TTL37582651020026011,True,478.2731056919755,-2.98561,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,733,0.5,-100.0
397,TTR38728177864039000,False,245.93795981447408,-1.04948,0.0,CLOSURE,1,FRC7,0.3,,1,0.250104
398,TTL36131300864019000,True,234.43887291612646,-0.95366,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,188,0.1,-100.0
399,TTL38061640920011002,True,300.2955045966919,-1.50246,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,155,0.1,-100.0
400,TTL38869553976009011,True,422.2128937506746,-2.51844,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,383,0.2,-100.0
401,TTR37031536172028000,False,469.61033359778406,-2.91342,0.0,CLOSURE,1,FRC4,0.6,,1,-0.06268399999999996
402,TTL37752894440009000_2,True,413.5480185229386,-2.44623,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,1175,0.8,-100.0
403,TTR39766915744022000,False,548.5984028684452,-3.57165,0.0,CLOSURE,1,FRC6,0.4,,1,-0.23432999999999993
404,TTL37752894440009000_1,True,413.5480185229386,-2.44623,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,554,0.4,-100.0
405,TTR40142017512027000,False,622.1131262420633,-4.18428,0.0,CLOSURE,1,FRC3,0.7,,1,-0.29685600000000006
406,TTL39091731136011002,True,440.4253838061087,-2.67021,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,172,0.1,-100.0
407,TTR37236400800028000,False,474.0460612977283,-2.95038,0.0,CLOSURE,1,FRC4,0.6,,1,-0.07007600000000003
408,TTR37822153216049000,False,249.32628352912664,-1.07772,0.0,CLOSURE,1,FRC1,0.9,,1,0.364456
409,TTR38765678656021000,False,420.18418026073226,-2.50153,0.0,CLOSURE,1,FRC5,0.5,,1,-0.0003060000000000007
410,TTL41120197436012002,True,439.49926496959887,-2.66249,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,216,0.1,-100.0
411,TTR39403361364032000,False,383.6053270482085,-2.19671,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.119342
412,TTR38211694424014001,True,89.71662375918784,0.25236,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
413,TTR38875324620017002,False,426.77452578761984,-2.55645,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.21129
414,TTL39388933596009003,True,389.3984605504398,-2.24499,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,157,0.1,-100.0
415,TTR40312264560257001,False,522.5805165148912,-3.35484,0.0,CLOSURE,1,FRC1,0.9,,1,-0.090968
416,TTL40202612540009005,True,604.7186994738344,-4.03932,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,140,0.1,-100.0
417,TTR37334512268060000,False,334.6909284494091,-1.78909,0.0,CLOSURE,1,FRC4,0.6,,1,0.162182
418,TTR38638733736015001,False,176.7539242301302,-0.47295,0.0,CLOSURE,1,FRC7,0.3,,1,0.36541
419,TTR39899646664027000,False,531.5542798143633,-3.42962,0.0,CLOSURE,1,FRC3,0.7,,1,-0.145924
420,TTL37819280336017028,False,3.186230220443702,0.97345,1.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,126,0.1,0.7746900000000001
421,TTR38630068608012000,False,326.1239613322703,-1.7177,0.0,CLOSURE,1,FRC4,0.6,,1,0.17646
422,TTR37862561876012000,False,7.094788163108893,0.94088,0.5,CLOSURE,1,FRC4,0.6,,1,0.8081759999999999
423,TTL37510517732011000,True,437.6932376970501,-2.64744,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,157,0.1,-100.0
424,TTR39738065584006000,False,481.87660169217236,-3.01564,0.0,CLOSURE,1,FRC6,0.4,,1,-0.12312799999999996
